LR
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score;average precision score
1;115.000;9.000;0.000;23.000;0.439;0.380;0.927
2;126.000;6.000;3.000;12.000;0.444;0.395;0.587
3;126.000;8.000;1.000;12.000;0.552;0.510;0.805
4;120.000;7.000;2.000;18.000;0.412;0.354;0.526
5;124.000;5.000;1.000;13.000;0.417;0.377;0.482
6;119.000;8.000;1.000;19.000;0.444;0.388;0.651
7;127.000;8.000;1.000;11.000;0.571;0.533;0.787
8;127.000;7.000;2.000;11.000;0.519;0.476;0.726
9;120.000;9.000;0.000;18.000;0.500;0.449;0.710
10;124.000;5.000;1.000;13.000;0.417;0.377;0.661
11;124.000;7.000;2.000;14.000;0.467;0.417;0.548
12;127.000;9.000;0.000;11.000;0.621;0.586;0.906
13;128.000;5.000;4.000;10.000;0.417;0.368;0.653
14;114.000;7.000;2.000;24.000;0.350;0.282;0.620
15;122.000;5.000;1.000;15.000;0.385;0.342;0.528
16;125.000;5.000;4.000;13.000;0.370;0.314;0.529
17;120.000;7.000;2.000;18.000;0.412;0.354;0.650
18;123.000;8.000;1.000;15.000;0.500;0.452;0.743
19;120.000;9.000;0.000;18.000;0.500;0.449;0.947
20;124.000;5.000;1.000;13.000;0.417;0.377;0.589
21;116.000;7.000;2.000;22.000;0.368;0.303;0.690
22;122.000;8.000;1.000;16.000;0.485;0.434;0.680
23;123.000;6.000;3.000;15.000;0.400;0.344;0.521
24;123.000;8.000;1.000;15.000;0.500;0.452;0.878
25;127.000;6.000;0.000;10.000;0.545;0.516;0.819
max;128.000;9.000;4.000;24.000;0.621;0.586;0.947
avg;122.640;6.960;1.440;15.160;0.458;0.409;0.687
min;114.000;5.000;0.000;10.000;0.350;0.282;0.482
---
RF
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
9;130.000;4.000;5.000;8.000;0.381;0.334
10;129.000;4.000;2.000;8.000;0.444;0.412
11;133.000;2.000;7.000;5.000;0.250;0.208
12;134.000;3.000;6.000;4.000;0.375;0.340
13;133.000;2.000;7.000;5.000;0.250;0.208
14;132.000;5.000;4.000;6.000;0.500;0.464
15;132.000;3.000;3.000;5.000;0.429;0.400
16;132.000;3.000;6.000;6.000;0.333;0.290
17;126.000;6.000;3.000;12.000;0.444;0.395
18;131.000;4.000;5.000;7.000;0.400;0.357
19;132.000;5.000;4.000;6.000;0.500;0.464
20;133.000;2.000;4.000;4.000;0.333;0.304
21;133.000;2.000;7.000;5.000;0.250;0.208
22;133.000;5.000;4.000;5.000;0.526;0.494
23;132.000;2.000;7.000;6.000;0.235;0.189
24;133.000;6.000;3.000;5.000;0.600;0.571
25;134.000;2.000;4.000;3.000;0.364;0.338
max;137.000;6.000;7.000;12.000;0.600;0.571
avg;132.320;3.400;5.000;5.480;0.383;0.346
min;126.000;1.000;2.000;1.000;0.167;0.130
---
KNN
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;124.000;4.000;5.000;14.000;0.296;0.234
2;122.000;4.000;5.000;16.000;0.276;0.209
3;126.000;5.000;4.000;12.000;0.385;0.331
4;124.000;7.000;2.000;14.000;0.467;0.417
5;127.000;3.000;3.000;10.000;0.316;0.274
6;130.000;4.000;5.000;8.000;0.381;0.334
7;125.000;5.000;4.000;13.000;0.370;0.314
8;119.000;6.000;3.000;19.000;0.353;0.289
9;124.000;5.000;4.000;14.000;0.357;0.299
10;124.000;4.000;2.000;13.000;0.348;0.305
11;121.000;6.000;3.000;17.000;0.375;0.315
12;119.000;6.000;3.000;19.000;0.353;0.289
13;126.000;3.000;6.000;12.000;0.250;0.188
14;122.000;5.000;4.000;16.000;0.333;0.271
15;126.000;3.000;3.000;11.000;0.300;0.256
16;124.000;4.000;5.000;14.000;0.296;0.234
17;124.000;7.000;2.000;14.000;0.467;0.417
18;128.000;4.000;5.000;10.000;0.348;0.295
19;122.000;6.000;3.000;16.000;0.387;0.329
20;121.000;4.000;2.000;16.000;0.308;0.260
21;123.000;4.000;5.000;15.000;0.286;0.221
22;122.000;5.000;4.000;16.000;0.333;0.271
23;124.000;4.000;5.000;14.000;0.296;0.234
24;126.000;5.000;4.000;12.000;0.385;0.331
25;124.000;3.000;3.000;13.000;0.273;0.225
max;130.000;7.000;6.000;19.000;0.467;0.417
avg;123.880;4.640;3.760;13.920;0.342;0.286
min;119.000;3.000;2.000;8.000;0.250;0.188
