LR
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score;average precision score
1;125.000;6.000;3.000;13.000;0.429;0.377;0.655
2;116.000;6.000;3.000;22.000;0.324;0.255;0.505
3;128.000;3.000;6.000;10.000;0.273;0.216;0.334
4;133.000;4.000;5.000;5.000;0.444;0.408;0.457
5;127.000;4.000;2.000;10.000;0.400;0.363;0.296
6;131.000;6.000;3.000;7.000;0.545;0.510;0.573
7;133.000;4.000;5.000;5.000;0.444;0.408;0.423
8;114.000;5.000;4.000;24.000;0.263;0.187;0.285
9;119.000;4.000;5.000;19.000;0.250;0.178;0.475
10;129.000;1.000;5.000;8.000;0.133;0.087;0.091
11;95.000;7.000;2.000;43.000;0.237;0.149;0.322
12;132.000;6.000;3.000;6.000;0.571;0.539;0.641
13;126.000;3.000;6.000;12.000;0.250;0.188;0.426
14;123.000;3.000;6.000;15.000;0.222;0.153;0.146
15;127.000;2.000;4.000;10.000;0.222;0.176;0.402
16;130.000;5.000;4.000;8.000;0.455;0.412;0.648
17;126.000;4.000;5.000;12.000;0.320;0.262;0.329
18;102.000;1.000;8.000;36.000;0.043;-0.061;0.084
19;137.000;3.000;6.000;1.000;0.462;0.440;0.686
20;123.000;4.000;2.000;14.000;0.333;0.289;0.304
21;129.000;4.000;5.000;9.000;0.364;0.314;0.305
22;123.000;3.000;6.000;15.000;0.222;0.153;0.283
23;127.000;4.000;5.000;11.000;0.333;0.278;0.351
24;128.000;8.000;1.000;10.000;0.593;0.556;0.731
25;131.000;3.000;3.000;6.000;0.400;0.368;0.638
max;137.000;8.000;8.000;43.000;0.593;0.556;0.731
avg;124.560;4.120;4.280;13.240;0.341;0.288;0.416
min;95.000;1.000;1.000;1.000;0.043;-0.061;0.084
---
RF
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
18;133.000;2.000;7.000;5.000;0.250;0.208
19;135.000;3.000;6.000;3.000;0.400;0.369
20;126.000;3.000;3.000;11.000;0.300;0.256
21;131.000;1.000;8.000;7.000;0.118;0.064
22;131.000;3.000;6.000;7.000;0.316;0.269
23;134.000;2.000;7.000;4.000;0.267;0.229
24;137.000;5.000;4.000;1.000;0.667;0.649
25;137.000;3.000;3.000;0.000;0.667;0.657
max;137.000;5.000;8.000;11.000;0.667;0.657
avg;133.400;3.120;5.280;4.400;0.396;0.362
min;126.000;1.000;3.000;0.000;0.118;0.064
---
KNN
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;138.000;1.000;8.000;0.000;0.200;0.190
2;136.000;1.000;8.000;2.000;0.167;0.140
3;136.000;1.000;8.000;2.000;0.167;0.140
4;138.000;3.000;6.000;0.000;0.500;0.484
5;135.000;1.000;5.000;2.000;0.222;0.200
6;137.000;1.000;8.000;1.000;0.182;0.163
7;138.000;1.000;8.000;0.000;0.200;0.190
8;135.000;2.000;7.000;3.000;0.286;0.253
9;137.000;2.000;7.000;1.000;0.333;0.312
10;137.000;1.000;5.000;0.000;0.286;0.277
11;138.000;4.000;5.000;0.000;0.615;0.600
12;136.000;0.000;9.000;2.000;0.000;-0.023
13;135.000;1.000;8.000;3.000;0.154;0.121
14;135.000;3.000;6.000;3.000;0.400;0.369
15;136.000;1.000;5.000;1.000;0.250;0.234
16;138.000;3.000;6.000;0.000;0.500;0.484
17;137.000;3.000;6.000;1.000;0.462;0.440
18;138.000;0.000;9.000;0.000;0.000;0.000
19;137.000;0.000;9.000;1.000;0.000;-0.012
20;134.000;2.000;4.000;3.000;0.364;0.338
21;134.000;3.000;6.000;4.000;0.375;0.340
22;136.000;2.000;7.000;2.000;0.308;0.281
23;135.000;2.000;7.000;3.000;0.286;0.253
24;138.000;2.000;7.000;0.000;0.364;0.349
25;137.000;1.000;5.000;0.000;0.286;0.277
max;138.000;4.000;9.000;4.000;0.615;0.600
avg;136.440;1.640;6.760;1.360;0.276;0.256
min;134.000;0.000;4.000;0.000;0.000;-0.023
